result_id,evidence_layer,protocol,execution_environment,job_id,experiment_code,experiment_name,split,split_sha256,development_status,encoder,connector,seed,epoch,checkpoint,checkpoint_sha256,augmentation,original_run_name,input_mode,reason_mode,graph_source,oracle,model_arm,comparator_arm,n_questions,n_images,metric,model_score,comparator_score,effect,ci_lower,ci_upper,ci_level,bootstrap_unit,bootstrap_resamples,effect_excludes_zero,eos_rate,cap_rate,mean_generated_tokens,source_artifact,source_artifact_sha256,source_commit,notes
corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,51.333333,28.7,22.633333,,,,,,,100,0,2.245333,outputs/eval/confirm/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,96c14e93857e9e6072d4444baefd72141836ba3467d64c9909c06f3aa2eb088c,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_dinov2_w1_bf16_v1_ep5::bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_dinov2_w1_bf16_v1_ep5,bridge_dinov2_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,dinov2,mlp256,42,5,bridge_dinov2_w1_bf16_v1_ep5,,none,bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,49.933333,28.7,21.233333,,,,,,,100,0,2.255333,outputs/eval/confirm/bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,bde09261717910aba1c8c7492dde9b8f69e3ddeb6be08a2a740ba082389e2f13,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_dinov2_w1_bf16_v1_ep5::bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_dinov2_w1_bf16_v1_ep5,bridge_dinov2_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,dinov2,mlp256,42,5,bridge_dinov2_w1_bf16_v1_ep5,,none,bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,49.933333,28.7,21.233333,,,,,,,100,0,2.255333,outputs/eval/confirm/bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,bde09261717910aba1c8c7492dde9b8f69e3ddeb6be08a2a740ba082389e2f13,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_dinov2_w1_bf16_v1_ep5::bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_dinov2_w1_bf16_v1_ep5,bridge_dinov2_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,dinov2,mlp256,42,5,bridge_dinov2_w1_bf16_v1_ep5,,none,bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,50.766667,31.466667,19.3,,,,,,,100,0,2.255333,outputs/eval/confirm/bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,bde09261717910aba1c8c7492dde9b8f69e3ddeb6be08a2a740ba082389e2f13,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_dinov2_w1qf_bf16_v1_ep5::bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_dinov2_w1qf_bf16_v1_ep5,bridge_dinov2_w1qf_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,dinov2,qformer32,42,5,bridge_dinov2_w1qf_bf16_v1_ep5,,none,bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,43.833333,28.7,15.133333,,,,,,,100,0,2.228333,outputs/eval/confirm/bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,044ae768dc1d475e3b49a71ffcb4186f09e8ee1eb74cf12194c3d07ef0fb5f58,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_dinov2_w1qf_bf16_v1_ep5::bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_dinov2_w1qf_bf16_v1_ep5,bridge_dinov2_w1qf_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,dinov2,qformer32,42,5,bridge_dinov2_w1qf_bf16_v1_ep5,,none,bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,43.833333,28.7,15.133333,,,,,,,100,0,2.228333,outputs/eval/confirm/bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,044ae768dc1d475e3b49a71ffcb4186f09e8ee1eb74cf12194c3d07ef0fb5f58,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_dinov2_w1qf_bf16_v1_ep5::bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_dinov2_w1qf_bf16_v1_ep5,bridge_dinov2_w1qf_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,dinov2,qformer32,42,5,bridge_dinov2_w1qf_bf16_v1_ep5,,none,bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,44.466667,31.466667,13,,,,,,,100,0,2.228333,outputs/eval/confirm/bridge_dinov2_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,044ae768dc1d475e3b49a71ffcb4186f09e8ee1eb74cf12194c3d07ef0fb5f58,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_bf16_v1_ep5::bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_bf16_v1_ep5,bridge_ijepa_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,42,5,bridge_ijepa_w1_bf16_v1_ep5,,none,bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,45.366667,28.7,16.666667,,,,,,,100,0,2.259667,outputs/eval/confirm/bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,56b4b9c05eb075bbd2984c1e45e9d1bfa878dc82d5d7da201a49ea84b9b6cf04,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_bf16_v1_ep5::bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_bf16_v1_ep5,bridge_ijepa_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,42,5,bridge_ijepa_w1_bf16_v1_ep5,,none,bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,45.366667,28.7,16.666667,,,,,,,100,0,2.259667,outputs/eval/confirm/bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,56b4b9c05eb075bbd2984c1e45e9d1bfa878dc82d5d7da201a49ea84b9b6cf04,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_bf16_v1_ep5::bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_bf16_v1_ep5,bridge_ijepa_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,42,5,bridge_ijepa_w1_bf16_v1_ep5,,none,bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,46.233333,31.466667,14.766667,,,,,,,100,0,2.259667,outputs/eval/confirm/bridge_ijepa_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,56b4b9c05eb075bbd2984c1e45e9d1bfa878dc82d5d7da201a49ea84b9b6cf04,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_s43_v1_ep5::bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_s43_v1_ep5,bridge_ijepa_w1_s43_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,43,5,bridge_ijepa_w1_s43_v1_ep5,,none,bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,44.733333,28.7,16.033333,,,,,,,100,0,2.243333,outputs/eval/confirm/bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,64483c3a9af8540099653e09c541370d4ef2da93c613fe0ee491782d9f9e8802,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_s43_v1_ep5::bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_s43_v1_ep5,bridge_ijepa_w1_s43_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,43,5,bridge_ijepa_w1_s43_v1_ep5,,none,bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,44.733333,28.7,16.033333,,,,,,,100,0,2.243333,outputs/eval/confirm/bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,64483c3a9af8540099653e09c541370d4ef2da93c613fe0ee491782d9f9e8802,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_s43_v1_ep5::bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_s43_v1_ep5,bridge_ijepa_w1_s43_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,43,5,bridge_ijepa_w1_s43_v1_ep5,,none,bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,45.533333,31.466667,14.066667,,,,,,,100,0,2.243333,outputs/eval/confirm/bridge_ijepa_w1_s43_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,64483c3a9af8540099653e09c541370d4ef2da93c613fe0ee491782d9f9e8802,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_s44_v1_ep5::bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_s44_v1_ep5,bridge_ijepa_w1_s44_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,44,5,bridge_ijepa_w1_s44_v1_ep5,,none,bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,43.566667,28.7,14.866667,,,,,,,100,0,2.252,outputs/eval/confirm/bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,5e1d7ba818c298c68cfb21a789e44ed9d094779fc2ecffdc9ba67c0f09f714b4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_s44_v1_ep5::bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_s44_v1_ep5,bridge_ijepa_w1_s44_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,44,5,bridge_ijepa_w1_s44_v1_ep5,,none,bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,43.566667,28.7,14.866667,,,,,,,100,0,2.252,outputs/eval/confirm/bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,5e1d7ba818c298c68cfb21a789e44ed9d094779fc2ecffdc9ba67c0f09f714b4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1_s44_v1_ep5::bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1_s44_v1_ep5,bridge_ijepa_w1_s44_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,mlp256,44,5,bridge_ijepa_w1_s44_v1_ep5,,none,bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,44.333333,31.466667,12.866667,,,,,,,100,0,2.252,outputs/eval/confirm/bridge_ijepa_w1_s44_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,5e1d7ba818c298c68cfb21a789e44ed9d094779fc2ecffdc9ba67c0f09f714b4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1pool_bf16_v1_ep5::bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1pool_bf16_v1_ep5,bridge_ijepa_w1pool_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,pool32,42,5,bridge_ijepa_w1pool_bf16_v1_ep5,,none,bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,41.8,28.7,13.1,,,,,,,100,0,2.247333,outputs/eval/confirm/bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,6fb130e0adc6f900056cbec8ac07451f11b6cead08ad8150f72477509bd684fc,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1pool_bf16_v1_ep5::bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1pool_bf16_v1_ep5,bridge_ijepa_w1pool_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,pool32,42,5,bridge_ijepa_w1pool_bf16_v1_ep5,,none,bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,41.8,28.7,13.1,,,,,,,100,0,2.247333,outputs/eval/confirm/bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,6fb130e0adc6f900056cbec8ac07451f11b6cead08ad8150f72477509bd684fc,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1pool_bf16_v1_ep5::bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1pool_bf16_v1_ep5,bridge_ijepa_w1pool_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,pool32,42,5,bridge_ijepa_w1pool_bf16_v1_ep5,,none,bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,42.5,31.466667,11.033333,,,,,,,100,0,2.247333,outputs/eval/confirm/bridge_ijepa_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,6fb130e0adc6f900056cbec8ac07451f11b6cead08ad8150f72477509bd684fc,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_bf16_v1_ep5::bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_bf16_v1_ep5,bridge_ijepa_w1qf_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,5,bridge_ijepa_w1qf_bf16_v1_ep5,,none,bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,41.366667,28.7,12.666667,,,,,,,100,0,2.241333,outputs/eval/confirm/bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,f51ee116b1d997bbed9416bbaa4e3220cc7be05079b27df53c5571066e9ddff4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_bf16_v1_ep5::bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_bf16_v1_ep5,bridge_ijepa_w1qf_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,5,bridge_ijepa_w1qf_bf16_v1_ep5,,none,bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,41.366667,28.7,12.666667,,,,,,,100,0,2.241333,outputs/eval/confirm/bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,f51ee116b1d997bbed9416bbaa4e3220cc7be05079b27df53c5571066e9ddff4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_bf16_v1_ep5::bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_bf16_v1_ep5,bridge_ijepa_w1qf_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,5,bridge_ijepa_w1qf_bf16_v1_ep5,,none,bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,42,31.466667,10.533333,,,,,,,100,0,2.241333,outputs/eval/confirm/bridge_ijepa_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,f51ee116b1d997bbed9416bbaa4e3220cc7be05079b27df53c5571066e9ddff4,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep6::bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep6,bridge_ijepa_w1qf_ext7_v1_ep6,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,6,bridge_ijepa_w1qf_ext7_v1_ep6,,none,bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,41.4,28.7,12.7,,,,,,,100,0,2.235,outputs/eval/confirm/bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,9bade514b01822c8941b482efefc9c95f9a08b271d66d8ffff04e512f8a024b6,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep6::bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep6,bridge_ijepa_w1qf_ext7_v1_ep6,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,6,bridge_ijepa_w1qf_ext7_v1_ep6,,none,bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,41.4,28.7,12.7,,,,,,,100,0,2.235,outputs/eval/confirm/bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,9bade514b01822c8941b482efefc9c95f9a08b271d66d8ffff04e512f8a024b6,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep6::bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep6,bridge_ijepa_w1qf_ext7_v1_ep6,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,6,bridge_ijepa_w1qf_ext7_v1_ep6,,none,bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,vqa_soft,42,31.466667,10.533333,,,,,,,100,0,2.235,outputs/eval/confirm/bridge_ijepa_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,9bade514b01822c8941b482efefc9c95f9a08b271d66d8ffff04e512f8a024b6,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep7::bridge_ijepa_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep7,bridge_ijepa_w1qf_ext7_v1_ep7,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,7,bridge_ijepa_w1qf_ext7_v1_ep7,,none,bridge_ijepa_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,41.766667,28.7,13.066667,,,,,,,100,0,2.222,outputs/eval/confirm/bridge_ijepa_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,08ff9a07d7738c1cc9e6b51a76d27f3b8cfed9128bab5aecc7332de1cf10920f,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep7::bridge_ijepa_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_ijepa_w1qf_ext7_v1_ep7,bridge_ijepa_w1qf_ext7_v1_ep7,confirm_3000_qids,,confirmatory_result,ijepa,qformer32,42,7,bridge_ijepa_w1qf_ext7_v1_ep7,,none,bridge_ijepa_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact_full,41.766667,28.7,13.066667,,,,,,,100,0,2.222,outputs/eval/confirm/bridge_ijepa_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,08ff9a07d7738c1cc9e6b51a76d27f3b8cfed9128bab5aecc7332de1cf10920f,,corrected ChatML + supervised EOS; primary metric exact_full
