result_id,evidence_layer,experiment_code,split,encoder,connector,augmentation,category,n,metric,model_score,comparator_score,effect,source_artifact
corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5::bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5,confirm_3000_qids,clip,pool32,none,compare,96,vqa_soft,44.791667,39.583333,5.208333,outputs/eval/confirm/bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5::bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5,confirm_3000_qids,clip,pool32,none,exist,532,vqa_soft,54.135338,50.37594,3.759398,outputs/eval/confirm/bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5::bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5,confirm_3000_qids,clip,pool32,none,other,955,vqa_soft,43.560209,30.680628,12.879581,outputs/eval/confirm/bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5::bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1pool_bf16_v1_ep5,confirm_3000_qids,clip,pool32,none,relate,1049,vqa_soft,37.750238,15.34795,22.402288,outputs/eval/confirm/bridge_clip_w1pool_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,choose,368,exact,57.880435,49.184783,8.695652,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,compare,96,exact,36.458333,35.416667,1.041667,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,exist,532,exact,57.894737,41.729323,16.165414,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,other,955,exact,42.094241,28.376963,13.717277,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,relate,1049,exact,35.843661,14.585319,21.258341,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,choose,368,exact_full,57.880435,49.184783,8.695652,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,compare,96,exact_full,36.458333,35.416667,1.041667,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,exist,532,exact_full,57.894737,41.729323,16.165414,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,other,955,exact_full,42.094241,28.376963,13.717277,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,relate,1049,exact_full,35.843661,14.585319,21.258341,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,choose,368,vqa_soft,57.880435,50,7.880435,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,compare,96,vqa_soft,36.458333,39.583333,-3.125,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,exist,532,vqa_soft,57.894737,50.37594,7.518797,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,other,955,vqa_soft,43.141361,30.680628,12.460733,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_bf16_v1_ep5,confirm_3000_qids,clip,qformer32,none,relate,1049,vqa_soft,36.892278,15.34795,21.544328,outputs/eval/confirm/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,choose,368,exact,60.326087,49.184783,11.141304,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,compare,96,exact,45.833333,35.416667,10.416667,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,exist,532,exact,57.706767,41.729323,15.977444,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,other,955,exact,42.198953,28.376963,13.82199,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,relate,1049,exact,35.08103,14.585319,20.49571,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,choose,368,exact_full,60.326087,49.184783,11.141304,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,compare,96,exact_full,45.833333,35.416667,10.416667,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,exist,532,exact_full,57.706767,41.729323,15.977444,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,other,955,exact_full,42.198953,28.376963,13.82199,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,relate,1049,exact_full,35.08103,14.585319,20.49571,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,choose,368,vqa_soft,60.326087,50,10.326087,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,compare,96,vqa_soft,45.833333,39.583333,6.25,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,exist,532,vqa_soft,57.706767,50.37594,7.330827,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,other,955,vqa_soft,43.141361,30.680628,12.460733,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6::bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep6,confirm_3000_qids,clip,qformer32,none,relate,1049,vqa_soft,36.415634,15.34795,21.067684,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep6__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,choose,368,exact,61.413043,49.184783,12.228261,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,compare,96,exact,39.583333,35.416667,4.166667,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,exist,532,exact,54.699248,41.729323,12.969925,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,other,955,exact,42.408377,28.376963,14.031414,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,relate,1049,exact,35.653003,14.585319,21.067684,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,choose,368,exact_full,61.413043,49.184783,12.228261,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,compare,96,exact_full,39.583333,35.416667,4.166667,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,exist,532,exact_full,54.699248,41.729323,12.969925,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,other,955,exact_full,42.408377,28.376963,14.031414,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,relate,1049,exact_full,35.653003,14.585319,21.067684,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,choose,368,vqa_soft,61.413043,50,11.413043,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,compare,96,vqa_soft,39.583333,39.583333,0,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7::bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_confirm3000:bridge_clip_w1qf_ext7_v1_ep7,confirm_3000_qids,clip,qformer32,none,exist,532,vqa_soft,54.699248,50.37594,4.323308,outputs/eval/confirm/bridge_clip_w1qf_ext7_v1_ep7__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json
